,household,date,score,t_out,t_unit,hvac
2493,c44,2018-12-16,34.0,35.1006200396826,78.2067956349209,163.286110277778
2494,c45,2018-12-16,73.0,35.1006200396826,72.8036706349211,115.6791875
2495,c46,2018-12-16,48.0,35.1006200396826,75.7885912698413,243.587880277778
2496,c47,2018-12-16,78.0,35.1006200396826,72.6203869047622,142.945905277778
2497,c48,2018-12-16,35.0,35.1006200396826,75.4072916666667,330.015243333333
2498,c49,2018-12-16,73.0,35.1006200396826,72.7122023809526,72.7706916666667
2499,c50,2018-12-16,43.0,35.1006200396826,76.1281746031748,153.220396944444
2500,a1,2018-12-23,87.0,38.9988591269832,72.2880456349209,26.4700577777778
2501,a10,2018-12-23,94.0,38.9988591269832,72.3323908730158,7.83587638888889
2502,a11,2018-12-23,53.0,38.9988591269832,74.7524305555557,114.395601666667
2503,a12,2018-12-23,68.0,38.9988591269832,73.5136408730161,59.4137358333333
2504,a13,2018-12-23,69.0,38.9988591269832,74.975992063492,162.705561944444
2505,a14,2018-12-23,91.0,38.9988591269832,72.1230654761907,6.93098
2506,a15,2018-12-23,2.0,38.9988591269832,81.6383928571428,637.938834722222
2507,a16,2018-12-23,1.0,38.9988591269832,77.2022321428573,639.949573055556
2508,a2,2018-12-23,61.0,38.9988591269832,75.211160714286,452.720530555556
2509,a3,2018-12-23,65.0,38.9988591269832,73.0036706349209,93.1753394444445
2510,a4,2018-12-23,99.0,38.9988591269832,71.2430555555555,0.0
2511,a5,2018-12-23,45.0,38.9988591269832,77.1025793650796,48.8991955555556
2512,a6,2018-12-23,46.0,38.9988591269832,74.7880456349211,57.4689358333333
2513,a7,2018-12-23,71.0,38.9988591269832,76.5844742063494,53.9031727777778
2514,a8,2018-12-23,51.0,38.9988591269832,74.7880456349208,57.8737211111111
2515,a9,2018-12-23,49.0,38.9988591269832,75.7927579365082,111.365798055556
2516,b17,2018-12-23,75.0,38.9988591269832,72.1079117063495,78.7413933333333
2517,b18,2018-12-23,91.0,38.9988591269832,70.605654761905,64.7852147222222
2518,b19,2018-12-23,12.0,38.9988591269832,76.2674603174604,0.0
2519,b20,2018-12-23,85.0,38.9988591269832,76.0560019841267,29.5824286111111
2520,b21,2018-12-23,15.0,38.9988591269832,75.930803571429,0.0
2521,b22,2018-12-23,68.0,38.9988591269832,78.4178075396828,76.8271761111111
2522,b23,2018-12-23,50.0,38.9988591269832,78.6753472222227,63.3259491666667
2523,b24,2018-12-23,94.0,38.9988591269832,73.212996031746,67.4196847222222
2524,b25,2018-12-23,43.0,38.9988591269832,78.7542906746035,133.243453611111
2525,b26,2018-12-23,83.0,38.9988591269832,74.3262896825398,90.5123388888889
2527,b28,2018-12-23,40.0,38.9988591269832,71.5816468253967,33.0756388888889
2528,b29,2018-12-23,80.0,38.9988591269832,72.8362103174606,99.7405527777778
2529,b30,2018-12-23,60.0,38.9988591269832,77.0741071428572,13.8258302777778
2530,b31,2018-12-23,91.0,38.9988591269832,73.2046130952379,21.9479363888889
2532,b33,2018-12-23,98.0,38.9988591269832,73.3840029761904,14.8847530555556
2534,c35,2018-12-23,91.0,38.9988591269832,70.4257936507933,69.7958733333333
2535,c36,2018-12-23,45.0,38.9988591269832,75.9953373015874,91.6856813888889
2536,c37,2018-12-23,62.0,38.9988591269832,73.962896825397,37.4383236111111
2537,c38,2018-12-23,29.0,38.9988591269832,75.6166170634924,58.1551197222222
2538,c39,2018-12-23,68.0,38.9988591269832,73.5055555555554,67.2273202777778
2539,c40,2018-12-23,56.0,38.9988591269832,76.1482142857142,112.219715833333
2540,c41,2018-12-23,95.0,38.9988591269832,67.7287698412699,0.0
2542,c43,2018-12-23,54.0,38.9988591269832,77.3015873015873,110.594173611111
2543,c44,2018-12-23,47.0,38.9988591269832,77.5237599206349,144.707925555556
2544,c45,2018-12-23,72.0,38.9988591269832,73.5257936507936,73.4798380555556
2545,c46,2018-12-23,48.0,38.9988591269832,75.6276537698411,185.530533611111
2546,c47,2018-12-23,75.0,38.9988591269832,72.911656746032,99.7680069444444
2547,c48,2018-12-23,51.0,38.9988591269832,74.8771825396825,264.738795
2548,c49,2018-12-23,69.0,38.9988591269832,73.1657242063494,54.0915966666667
2549,c50,2018-12-23,54.0,38.9988591269832,75.7281250000003,90.2985069444444
2550,a1,2018-12-30,88.0,37.5224950396829,71.4856646825398,27.1312127777778
2551,a10,2018-12-30,90.0,37.5224950396829,72.7227182539682,21.2506136111111
2552,a11,2018-12-30,57.0,37.5224950396829,74.6179563492062,130.090609166667
2553,a12,2018-12-30,69.0,37.5224950396829,73.4044642857142,105.309206666667
2554,a13,2018-12-30,73.0,37.5224950396829,74.4001488095235,121.724712777778
2555,a14,2018-12-30,82.0,37.5224950396829,72.0346230158729,6.03536361111111
2556,a15,2018-12-30,1.0,37.5224950396829,81.3250744047625,637.601608055556
2557,a16,2018-12-30,19.0,37.5224950396829,75.7429563492057,480.017821388889
2558,a2,2018-12-30,63.0,37.5224950396829,74.7625496031748,474.048081111111
2559,a3,2018-12-30,59.0,37.5224950396829,73.7308531746033,123.700035555556
2560,a4,2018-12-30,99.0,37.5224950396829,71.2999999999999,0.0
2561,a5,2018-12-30,63.0,37.5224950396829,76.2496031746031,51.2564294444444
2562,a6,2018-12-30,48.0,37.5224950396829,74.7858630952385,66.3035325
2563,a7,2018-12-30,66.0,37.5224950396829,76.5278622087131,69.7219733333333
2564,a8,2018-12-30,68.0,37.5224950396829,73.8099702380959,45.6875138888889
2565,a9,2018-12-30,53.0,37.5224950396829,75.7627976190479,123.181140555556
2566,b17,2018-12-30,73.0,37.5224950396829,72.6621527777779,126.701862777778
2567,b18,2018-12-30,95.0,37.5224950396829,70.6930059523809,61.7985172222222
2568,b19,2018-12-30,27.0,37.5224950396829,74.9351934523809,0.0
2569,b20,2018-12-30,95.0,37.5224950396829,75.5415178571428,20.3832366666667
2570,b21,2018-12-30,19.0,37.5224950396829,75.3106646825399,0.0
2571,b22,2018-12-30,63.0,37.5224950396829,78.3803323412696,94.8988675
2572,b23,2018-12-30,42.0,37.5224950396829,78.8172619047621,66.0736947222222
2573,b24,2018-12-30,92.0,37.5224950396829,73.3729662698413,73.0333630555556
2574,b25,2018-12-30,43.0,37.5224950396829,78.3054563492063,109.657560833333
2575,b26,2018-12-30,88.0,37.5224950396829,72.6869543650795,95.9959458333333
2577,b28,2018-12-30,32.0,37.5224950396829,71.1152777777776,40.9896277777778
2578,b29,2018-12-30,84.0,37.5224950396829,72.1396825396825,49.4087347222222
2579,b30,2018-12-30,75.0,37.5224950396829,77.011111111111,7.26102611111111
2580,b31,2018-12-30,98.0,37.5224950396829,72.6883928571429,23.9433161111111
2582,b33,2018-12-30,78.0,37.5224950396829,73.4568948412699,37.0074661111111
2584,c35,2018-12-30,93.0,37.5224950396829,70.4196924603173,64.7416772222222
2585,c36,2018-12-30,46.0,37.5224950396829,75.7586557539681,112.185734166667
2586,c37,2018-12-30,62.0,37.5224950396829,73.9786210317461,35.8056480555556
2587,c38,2018-12-30,48.0,37.5224950396829,74.8925595238098,59.0481408333333
2588,c39,2018-12-30,52.0,37.5224950396829,74.0317460317461,100.406845
2589,c40,2018-12-30,61.0,37.5224950396829,75.6415263748598,129.945368888889
2590,c41,2018-12-30,94.0,37.5224950396829,67.9321924603174,0.0
2592,c43,2018-12-30,26.0,37.5224950396829,78.5237103174606,155.712112777778
2593,c44,2018-12-30,40.0,37.5224950396829,77.6647321428571,152.990004444444
2594,c45,2018-12-30,64.0,37.5224950396829,74.9473710317459,84.3496719444445
2595,c46,2018-12-30,55.0,37.5224950396829,75.7018849206349,191.859799166667
2596,c47,2018-12-30,76.0,37.5224950396829,72.7680059523812,99.4424630555556
2597,c48,2018-12-30,52.0,37.5224950396829,74.9670138888889,285.709066666667
2598,c49,2018-12-30,67.0,37.5224950396829,73.2290178571428,64.7823347222222
2599,c50,2018-12-30,52.0,37.5224950396829,76.2641617063493,101.243231944444
2600,a1,2019-01-06,85.0,38.5992311507938,71.5807043650794,35.1137577777778
2601,a10,2019-01-06,70.0,38.5992311507938,73.2862599206354,63.9490572222222
2602,a11,2019-01-06,61.0,38.5992311507938,74.2520459081833,147.612108055556
2603,a12,2019-01-06,65.0,38.5992311507938,73.7084821428575,74.3945175
2604,a13,2019-01-06,66.0,38.5992311507938,73.5495535714287,173.095835555556
2605,a14,2019-01-06,84.0,38.5992311507938,72.3464570858283,7.04003444444444
2606,a15,2019-01-06,1.0,38.5992311507938,81.4784722222229,639.959854722222
2607,a16,2019-01-06,25.0,38.5992311507938,76.784504235177,616.805500555556
2608,a2,2019-01-06,74.0,38.5992311507938,73.1603670634921,322.648083333333
2609,a3,2019-01-06,55.0,38.5992311507938,74.025148809524,95.1398402777778
2610,a4,2019-01-06,99.0,38.5992311507938,71.39126984127,0.0
2611,a5,2019-01-06,78.0,38.5992311507938,76.7247519841271,70.9425319444445
2612,a6,2019-01-06,44.0,38.5992311507938,74.787475198413,67.3500336111111
2613,a7,2019-01-06,62.0,38.5992311507938,76.071354166667,71.1779880555556
2614,a8,2019-01-06,65.0,38.5992311507938,73.9356646825401,50.8123783333333
2615,a9,2019-01-06,51.0,38.5992311507938,75.8072420634924,108.091675
2616,b17,2019-01-06,66.0,38.5992311507938,72.9509920634921,130.5097175
2617,b18,2019-01-06,90.0,38.5992311507938,70.9475198412699,60.0783786111111
2618,b19,2019-01-06,30.0,38.5992311507938,74.6360615079369,0.0
2619,b20,2019-01-06,93.0,38.5992311507938,75.2869047619045,21.3202438888889
2620,b21,2019-01-06,16.0,38.5992311507938,75.7492807539686,0.0
2621,b22,2019-01-06,54.0,38.5992311507938,78.6091269841269,93.9285280555556
2622,b23,2019-01-06,42.0,38.5992311507938,78.69375,66.3350202777778
2623,b24,2019-01-06,89.0,38.5992311507938,73.6776041666671,68.9891561111111
2624,b25,2019-01-06,45.0,38.5992311507938,77.9094742063493,101.537204444444
2625,b26,2019-01-06,57.0,38.5992311507938,75.2064484126986,122.327845833333
2627,b28,2019-01-06,48.0,38.5992311507938,71.5368303571428,39.7199130555556
2628,b29,2019-01-06,82.0,38.5992311507938,72.493794147326,73.0901872222222
2629,b30,2019-01-06,83.0,38.5992311507938,77.6398809523809,17.9723777777778
2630,b31,2019-01-06,95.0,38.5992311507938,70.9052083333336,55.9408686111111
2632,b33,2019-01-06,85.0,38.5992311507938,72.8882936507939,35.8093983333333
2634,c35,2019-01-06,92.0,38.5992311507938,70.4242063492062,63.9463955555556
2635,c36,2019-01-06,47.0,38.5992311507938,76.0823908730157,104.719999166667
2636,c37,2019-01-06,58.0,38.5992311507938,74.2565476190478,41.79578
2637,c38,2019-01-06,38.0,38.5992311507938,74.8369047619053,63.9386605555556
2638,c39,2019-01-06,56.0,38.5992311507938,73.8722718253968,68.1152538888889
2639,c40,2019-01-06,66.0,38.5992311507938,75.5798611111112,114.096388611111
2640,c41,2019-01-06,90.0,38.5992311507938,69.1407490079364,0.0
2642,c43,2019-01-06,38.0,38.5992311507938,78.0543898809528,136.530551666667
2643,c44,2019-01-06,28.0,38.5992311507938,78.211011904762,170.058539722222
2644,c45,2019-01-06,66.0,38.5992311507938,74.7810515873017,197.492979722222
2645,c46,2019-01-06,76.0,38.5992311507938,72.9137400793651,124.591415
2646,c47,2019-01-06,74.0,38.5992311507938,72.8463541666669,84.6311538888889
2647,c48,2019-01-06,53.0,38.5992311507938,74.6235615079366,279.324524722222
2648,c49,2019-01-06,71.0,38.5992311507938,72.7671626984127,51.4832169444444
2649,c50,2019-01-06,52.0,38.5992311507938,75.6735615079367,87.4822361111111
2650,a1,2019-01-13,84.0,35.3168154761928,72.3263392857143,45.0291861111111
2651,a10,2019-01-13,88.0,35.3168154761928,72.737723214286,49.8347383333333
2652,a11,2019-01-13,56.0,35.3168154761928,74.6297371031741,182.5412375
2653,a12,2019-01-13,70.0,35.3168154761928,73.565029761905,63.5718813888889
2654,a13,2019-01-13,62.0,35.3168154761928,74.2987543597409,148.531748611111
2655,a14,2019-01-13,76.0,35.3168154761928,71.4332833583209,6.25175833333333
2656,a15,2019-01-13,1.0,35.3168154761928,81.4424107142856,636.067610555556
2657,a16,2019-01-13,34.0,35.3168154761928,75.1459821428576,475.118644444444
2658,a2,2019-01-13,83.0,35.3168154761928,71.0068452380951,200.376648888889
2659,a3,2019-01-13,61.0,35.3168154761928,74.0497751124433,129.735642777778
2660,a4,2019-01-13,99.0,35.3168154761928,69.8974736842108,0.0
2661,a5,2019-01-13,78.0,35.3168154761928,76.7676587301587,72.5094277777778
2662,a6,2019-01-13,49.0,35.3168154761928,74.7274305555554,125.986987777778
2663,a7,2019-01-13,63.0,35.3168154761928,76.0624503968255,89.9835569444444
2664,a8,2019-01-13,70.0,35.3168154761928,73.5654265873017,98.6017308333333
2665,a9,2019-01-13,54.0,35.3168154761928,75.7157738095235,164.471712777778
2666,b17,2019-01-13,64.0,35.3168154761928,72.7131736526944,248.304050555556
2667,b18,2019-01-13,90.0,35.3168154761928,70.7474206349208,126.305638611111
2668,b19,2019-01-13,34.0,35.3168154761928,74.4537202380951,0.0
2669,b20,2019-01-13,83.0,35.3168154761928,75.5207837301586,38.1358411111111
2670,b21,2019-01-13,19.0,35.3168154761928,75.2410466269838,0.0
2671,b22,2019-01-13,54.0,35.3168154761928,78.414310515873,115.767600555556
2672,b23,2019-01-13,38.0,35.3168154761928,78.6712301587305,85.1575736111111
2673,b24,2019-01-13,93.0,35.3168154761928,73.5772321428571,70.0789130555556
2674,b25,2019-01-13,49.0,35.3168154761928,78.0330357142854,158.556669444444
2675,b26,2019-01-13,65.0,35.3168154761928,75.7120039682541,181.999125
2677,b28,2019-01-13,12.0,35.3168154761928,70.8567513702041,54.2337852777778
2678,b29,2019-01-13,51.0,35.3168154761928,72.6965773809526,0.00056
2679,b30,2019-01-13,59.0,35.3168154761928,77.0979910714291,30.6877680555556
2680,b31,2019-01-13,90.0,35.3168154761928,71.7260168650796,137.518546944444
2682,b33,2019-01-13,92.0,35.3168154761928,72.7379464285718,28.0168716666667
2684,c35,2019-01-13,91.0,35.3168154761928,70.325768849206,102.738465555556
2685,c36,2019-01-13,44.0,35.3168154761928,75.892361111111,165.006220555556
2686,c37,2019-01-13,57.0,35.3168154761928,73.8742559523812,56.7101105555556
2687,c38,2019-01-13,44.0,35.3168154761928,75.8113095238097,120.0105375
2688,c39,2019-01-13,75.0,35.3168154761928,73.5512400793651,75.2242819444444
2689,c40,2019-01-13,49.0,35.3168154761928,76.2067460317461,172.841507222222
2690,c41,2019-01-13,83.0,35.3168154761928,70.2409970238095,0.0
2692,c43,2019-01-13,61.0,35.3168154761928,76.5867063492062,144.235003888889
2693,c44,2019-01-13,34.0,35.3168154761928,78.4781781781778,169.068568333333
2694,c45,2019-01-13,63.0,35.3168154761928,74.6154017857142,207.856568055556
2695,c46,2019-01-13,85.0,35.3168154761928,75.193489318413,91.0826755555556
2696,c47,2019-01-13,77.0,35.3168154761928,72.2259424603178,130.2919675
2697,c48,2019-01-13,53.0,35.3168154761928,74.645089285714,304.141966111111
2698,c49,2019-01-13,74.0,35.3168154761928,72.2831349206349,77.0502144444445
2699,c50,2019-01-13,48.0,35.3168154761928,76.1109871031743,132.534891666667
2700,a1,2019-01-20,88.0,30.0093005952382,71.2162202380954,85.5661997222222
2701,a10,2019-01-20,74.0,30.0093005952382,73.4677083333336,97.0397766666667
2702,a11,2019-01-20,73.0,30.0093005952382,74.5512648809519,252.225942222222
2703,a12,2019-01-20,55.0,30.0093005952382,73.967410714286,111.781708333333
2704,a13,2019-01-20,100.0,30.0093005952382,72.1032242063495,25.5102986111111
2705,a14,2019-01-20,90.0,30.0093005952382,71.4863591269842,6.06716888888889
2706,a15,2019-01-20,1.0,30.0093005952382,80.5357638888887,631.283351388889
2707,a16,2019-01-20,22.0,30.0093005952382,74.2758928571424,591.131088611111
2708,a2,2019-01-20,64.0,30.0093005952382,73.9715277777778,435.668947777778
2709,a3,2019-01-20,53.0,30.0093005952382,73.7218749999997,205.64604
2711,a5,2019-01-20,86.0,30.0093005952382,76.2995039682537,54.5502994444444
2712,a6,2019-01-20,52.0,30.0093005952382,74.7502480158733,116.634277777778
2713,a7,2019-01-20,50.0,30.0093005952382,76.5020089285716,160.509044166667
2714,a8,2019-01-20,67.0,30.0093005952382,73.8081101190476,119.262246388889
2715,a9,2019-01-20,55.0,30.0093005952382,75.6412698412697,191.794486666667
2716,b17,2019-01-20,68.0,30.0093005952382,72.2373015873016,212.379833611111
2717,b18,2019-01-20,81.0,30.0093005952382,70.8144097222224,227.099751111111
2718,b19,2019-01-20,34.0,30.0093005952382,74.0831349206349,0.0
2719,b20,2019-01-20,84.0,30.0093005952382,75.0566468253967,72.6860069444444
2720,b21,2019-01-20,4.0,30.0093005952382,77.9939732142855,0.0
2721,b22,2019-01-20,63.0,30.0093005952382,78.189136904762,117.592048055556
2722,b23,2019-01-20,42.0,30.0093005952382,78.5329117063497,80.8496994444444
2723,b24,2019-01-20,90.0,30.0093005952382,73.1281249999999,115.0109325
2724,b25,2019-01-20,40.0,30.0093005952382,78.5545138888889,187.408283333333
2725,b26,2019-01-20,68.0,30.0093005952382,75.8467261904761,244.254759444444
2727,b28,2019-01-20,31.0,30.0093005952382,71.73998015873,30.5317644444445
2728,b29,2019-01-20,67.0,30.0093005952382,72.3153025793651,8.19728777777778
2729,b30,2019-01-20,59.0,30.0093005952382,76.6301091269843,66.6679755555556
2730,b31,2019-01-20,88.0,30.0093005952382,72.3109126984127,184.464789722222
2732,b33,2019-01-20,86.0,30.0093005952382,71.7469246031746,62.1155383333333
2734,c35,2019-01-20,91.0,30.0093005952382,70.0362103174601,151.903729722222
2735,c36,2019-01-20,47.0,30.0093005952382,75.7540674603173,141.879438333333
2736,c37,2019-01-20,69.0,30.0093005952382,74.7026785714289,59.6557952777778
2737,c38,2019-01-20,24.0,30.0093005952382,76.7961805555561,118.163643888889
2738,c39,2019-01-20,74.0,30.0093005952382,73.9073412698411,82.7267144444444
2739,c40,2019-01-20,56.0,30.0093005952382,77.1994047619049,165.638980833333
2740,c41,2019-01-20,88.0,30.0093005952382,68.439880952381,0.0
2742,c43,2019-01-20,58.0,30.0093005952382,76.8861607142857,158.461625277778
2743,c44,2019-01-20,24.0,30.0093005952382,78.4841517857142,205.640345277778
2744,c45,2019-01-20,52.0,30.0093005952382,75.6170634920633,215.359361388889
2746,c47,2019-01-20,77.0,30.0093005952382,72.382291666667,152.511013611111
2747,c48,2019-01-20,52.0,30.0093005952382,75.1440897755608,286.266636666667
2748,c49,2019-01-20,78.0,30.0093005952382,71.9604166666666,48.3754255555556
2749,c50,2019-01-20,48.0,30.0093005952382,76.5832837301582,199.990305
2750,a1,2019-01-27,94.0,21.5041170634923,70.1516944865959,145.342245277778
2751,a10,2019-01-27,74.0,21.5041170634923,72.283358701167,168.769858055556
2752,a11,2019-01-27,75.0,21.5041170634923,73.0230206757438,362.650932222222
2753,a12,2019-01-27,66.0,21.5041170634923,73.797994987469,105.835006111111
2754,a13,2019-01-27,100.0,21.5041170634923,73.9314731020612,25.1096369444444
2755,a14,2019-01-27,90.0,21.5041170634923,71.7699642126792,5.89462444444444
2756,a15,2019-01-27,1.0,21.5041170634923,79.8943862275448,621.338188333333
2757,a16,2019-01-27,33.0,21.5041170634923,73.2019503546098,599.387775
2758,a2,2019-01-27,52.0,21.5041170634923,74.8219140429783,553.027523055556
2759,a3,2019-01-27,61.0,21.5041170634923,73.6376441102755,280.319951944445
2761,a5,2019-01-27,87.0,21.5041170634923,75.2852295409182,75.1200258333333
2762,a6,2019-01-27,52.0,21.5041170634923,74.5864048338369,261.258363055556
2763,a7,2019-01-27,45.0,21.5041170634923,77.1488453815261,260.506823333333
2764,a8,2019-01-27,53.0,21.5041170634923,73.774412793603,237.257790833333
2765,a9,2019-01-27,49.0,21.5041170634923,75.5245098039214,287.269466111111
2766,b17,2019-01-27,48.0,21.5041170634923,73.8904404404404,369.6436125
2767,b18,2019-01-27,60.0,21.5041170634923,70.2353504790721,429.014771388889
2768,b19,2019-01-27,38.0,21.5041170634923,73.8927819548872,0.0
2769,b20,2019-01-27,85.0,21.5041170634923,74.5437248995982,76.8388758333333
2770,b21,2019-01-27,21.0,21.5041170634923,75.902727272727,0.0
2771,b22,2019-01-27,49.0,21.5041170634923,78.4927752864974,166.325959722222
2772,b23,2019-01-27,34.0,21.5041170634923,78.5750249500997,152.937367777778
2773,b24,2019-01-27,86.0,21.5041170634923,73.0479919678715,144.277631944444
2774,b25,2019-01-27,44.0,21.5041170634923,78.2290232793525,291.267019166667
2775,b26,2019-01-27,66.0,21.5041170634923,76.4677177177174,202.183610555556
2777,b28,2019-01-27,45.0,21.5041170634923,73.4416284987278,68.9775125
2778,b29,2019-01-27,78.0,21.5041170634923,72.2052631578946,143.907561111111
2779,b30,2019-01-27,51.0,21.5041170634923,76.4030648429591,126.57529
2780,b31,2019-01-27,80.0,21.5041170634923,72.3198940998485,334.376433055556
2782,b33,2019-01-27,89.0,21.5041170634923,71.1473737373737,112.97378
2784,c35,2019-01-27,91.0,21.5041170634923,69.5200803212851,225.961231111111
2785,c36,2019-01-27,39.0,21.5041170634923,75.9825746079917,260.415309166667
2786,c37,2019-01-27,66.0,21.5041170634923,74.1086586586588,55.9986338888889
2787,c38,2019-01-27,24.0,21.5041170634923,76.9516016016016,237.736597777778
2788,c39,2019-01-27,71.0,21.5041170634923,74.241387195122,160.417030555556
2789,c40,2019-01-27,60.0,21.5041170634923,75.8312847749117,237.334137777778
2790,c41,2019-01-27,91.0,21.5041170634923,68.0536671724835,0.0
2792,c43,2019-01-27,32.0,21.5041170634923,78.3647321428573,305.962154444445
2793,c44,2019-01-27,27.0,21.5041170634923,78.2934934934932,323.065379166667
2794,c45,2019-01-27,49.0,21.5041170634923,76.8627008032128,355.660984722222
2796,c47,2019-01-27,66.0,21.5041170634923,73.4195562435502,305.348937777778
2797,c48,2019-01-27,44.0,21.5041170634923,75.6043043043044,414.130784444444
2798,c49,2019-01-27,91.0,21.5041170634923,70.0207193515703,74.4914177777778
2799,c50,2019-01-27,53.0,21.5041170634923,76.0050025138258,319.469338055556
2800,a1,2019-02-03,96.0,15.9823908730167,69.2198136958709,170.689749722222
2801,a10,2019-02-03,61.0,15.9823908730167,73.4315645241656,267.572501388889
2802,a11,2019-02-03,55.0,15.9823908730167,73.4858433734938,473.866189722222
2803,a12,2019-02-03,57.0,15.9823908730167,74.0583956153465,127.450916111111
2804,a13,2019-02-03,68.0,15.9823908730167,72.5578732106339,140.069409444444
2805,a14,2019-02-03,92.0,15.9823908730167,72.1217578520771,5.92279305555556
2806,a15,2019-02-03,1.0,15.9823908730167,80.1184184184187,616.013912222222
2807,a16,2019-02-03,12.0,15.9823908730167,72.4964930555556,434.553176388889
2808,a2,2019-02-03,52.0,15.9823908730167,74.6634102564102,551.839345277778
2809,a3,2019-02-03,54.0,15.9823908730167,73.9508258258254,397.937270277778
2811,a5,2019-02-03,88.0,15.9823908730167,75.4797209765821,70.5639944444445
2812,a6,2019-02-03,55.0,15.9823908730167,74.5845982142855,301.206161666667
2813,a7,2019-02-03,44.0,15.9823908730167,77.5105421686747,228.392556388889
2814,a8,2019-02-03,54.0,15.9823908730167,75.0945864661653,345.295196111111
2815,a9,2019-02-03,51.0,15.9823908730167,75.4270614692652,319.960743055556
2816,b17,2019-02-03,59.0,15.9823908730167,73.1199302441453,356.309257222222
2817,b18,2019-02-03,71.0,15.9823908730167,70.4053212851406,371.443061666667
2818,b19,2019-02-03,43.0,15.9823908730167,73.2325563909773,0.0
2819,b20,2019-02-03,75.0,15.9823908730167,75.0702876984128,97.8349975
2820,b21,2019-02-03,9.0,15.9823908730167,77.1321375186843,0.0
2821,b22,2019-02-03,52.0,15.9823908730167,77.8768546747967,116.141837777778
2822,b23,2019-02-03,36.0,15.9823908730167,78.2814371257485,194.273374166667
2823,b24,2019-02-03,81.0,15.9823908730167,72.5794602698657,90.7979025
2824,b25,2019-02-03,39.0,15.9823908730167,78.4043154761905,371.993876666667
2825,b26,2019-02-03,58.0,15.9823908730167,76.8692708333331,218.588845833333
2827,b28,2019-02-03,44.0,15.9823908730167,73.343793793794,41.3839655555556
2828,b29,2019-02-03,83.0,15.9823908730167,72.1159102370146,204.922650277778
2829,b30,2019-02-03,44.0,15.9823908730167,77.5964106425701,183.106712777778
2830,b31,2019-02-03,67.0,15.9823908730167,72.0624054462935,460.825165277778
2832,b33,2019-02-03,84.0,15.9823908730167,71.4408320876931,221.400411666667
2834,c35,2019-02-03,90.0,15.9823908730167,70.2513392857142,243.700204166667
2835,c36,2019-02-03,33.0,15.9823908730167,77.6595452273863,377.104882777778
2836,c37,2019-02-03,74.0,15.9823908730167,74.7280505952382,29.8263527777778
2837,c38,2019-02-03,27.0,15.9823908730167,76.5317302798983,280.488129722222
2838,c39,2019-02-03,51.0,15.9823908730167,74.141679312089,190.537764722222
2839,c40,2019-02-03,53.0,15.9823908730167,75.4077743902439,319.421694722222
2840,c41,2019-02-03,99.0,15.9823908730167,67.2204488149268,0.0
2842,c43,2019-02-03,36.0,15.9823908730167,77.7653634085214,275.764589444444
2843,c44,2019-02-03,45.0,15.9823908730167,77.4514120020169,374.242953333333
2844,c45,2019-02-03,40.0,15.9823908730167,76.8957589285714,381.167943055556
2846,c47,2019-02-03,75.0,15.9823908730167,72.7923902195606,300.120180277778
2847,c48,2019-02-03,40.0,15.9823908730167,75.7277439024389,469.056350555556
2848,c49,2019-02-03,92.0,15.9823908730167,69.5198340874811,134.616461944444
2849,c50,2019-02-03,49.0,15.9823908730167,76.1451846307385,366.265345277778
2850,a1,2019-02-10,89.0,38.1928075396851,71.7557800511509,46.8654280555556
2851,a10,2019-02-10,88.0,38.1928075396851,73.6301688843397,104.377523333333
2852,a11,2019-02-10,84.0,38.1928075396851,73.2516683778233,152.612359444444
2853,a12,2019-02-10,71.0,38.1928075396851,74.9182373917476,86.3302419444444
2854,a13,2019-02-10,8.0,38.1928075396851,76.8724146714203,348.272905277778
2855,a14,2019-02-10,80.0,38.1928075396851,72.8130412633721,6.27764972222222
2856,a15,2019-02-10,29.0,38.1928075396851,79.6025216505352,438.760943333333
2858,a2,2019-02-10,82.0,38.1928075396851,73.2372689938399,164.082611111111
2859,a3,2019-02-10,48.0,38.1928075396851,74.5470453387675,236.381976111111
2861,a5,2019-02-10,92.0,38.1928075396851,76.0570348539209,28.8441433333333
2862,a6,2019-02-10,58.0,38.1928075396851,74.758009211873,125.125448611111
2863,a7,2019-02-10,48.0,38.1928075396851,77.2860672440144,94.2274527777778
2864,a8,2019-02-10,62.0,38.1928075396851,75.2436958736629,145.691388611111
2865,a9,2019-02-10,58.0,38.1928075396851,75.8019358125319,175.105788611111
2866,b17,2019-02-10,78.0,38.1928075396851,72.5487166324435,177.159712777778
2867,b18,2019-02-10,95.0,38.1928075396851,69.8584395716471,81.4686425
2868,b19,2019-02-10,65.0,38.1928075396851,73.4177584442171,0.0
2869,b20,2019-02-10,91.0,38.1928075396851,75.3774325012737,25.7204858333333
2870,b21,2019-02-10,36.0,38.1928075396851,75.9888690779421,0.0
2871,b22,2019-02-10,65.0,38.1928075396851,78.4126846663271,83.1138291666667
2872,b23,2019-02-10,40.0,38.1928075396851,78.3342460519614,86.5835875
2873,b24,2019-02-10,82.0,38.1928075396851,75.1778655119714,105.844053888889
2874,b25,2019-02-10,38.0,38.1928075396851,78.640261404408,163.958859722222
2875,b26,2019-02-10,73.0,38.1928075396851,76.1792583120208,116.826300555556
2877,b28,2019-02-10,49.0,38.1928075396851,73.9683469805526,12.3132019444444
2878,b29,2019-02-10,92.0,38.1928075396851,72.6669383596536,65.9701497222222
2879,b30,2019-02-10,47.0,38.1928075396851,77.6542464136528,76.5943411111111
